representation_id	priority	strands	word	roles
braid:616db89749dd214e5dc02be31a4c67b1b0fe45e9800fcdd90dbddbac4b2642d7	2	7	-1,2,-3,4,-5,4,-6,-3,-5,4,-3,2,-3,2,-4,-3,5,2,-4,6,1,-3,5,-2,-3,-4,-3,2	bundled-knot-table
braid:624be8da16e0cfdad176367538f54df1e60bcf5349a92a8c338dc653bc6481d6	2	7	-1,2,3,4,3,-5,-2,1,3,-4,3,-2,3,3,3,4,3,5,2,6,3,-4,5,-4,3,-4,-5,-6	bundled-knot-table
braid:6261da904df3770e55b890ba7efd561e8500d720389eb6138b45d7803baa13f1	2	7	-1,-2,3,-4,3,5,2,-4,1,-4,3,3,-2,-4,3,-4,-5,4,-6,-5,4,3,2,3,-4,3,5,6	bundled-knot-table
braid:63620f51e84a17a0a922769dd3c7bd05fa39a197d77990a5e22a665684485874	2	7	-1,2,3,4,3,3,2,1,-2,3,-4,3,5,-4,6,3,5,-4,3,2,3,4,3,-5,3,-6,4,-5	bundled-knot-table
braid:64179940f62f7c7c48f52e05508bba1956994416365500cde43471e3f6a0ffa8	2	7	-1,-2,-3,-4,-3,5,4,-6,-3,5,2,1,-3,4,4,-3,-3,2,-3,4,-5,-4,6,-3,-5,-2,4,-3	bundled-knot-table
braid:65ca2f81b6fbf6a3f79c95a65ea607b2307ecbaa6c9fbfa26857299e1700d43e	2	7	-1,-2,-3,4,3,-5,4,6,3,-5,4,-3,2,-3,2,-4,3,5,-2,-4,-6,1,3,5,-2,-4,3,-2	bundled-knot-table
braid:6610b13f1b159e0e865597ad91d16cdd4bb69a0e5cba09e8719e6eb723b0bcc4	2	7	-1,2,-3,4,-3,-2,1,-3,-4,-3,-5,4,-3,-2,-3,-4,5,-6,5,4,-3,2,4,-3,-3,4,-5,6	bundled-knot-table
braid:661ef766599743233fe2998adc5ef46dea3f7c67bf627f463c9e2bc860bcb33d	2	7	-1,-2,3,-4,3,5,-4,6,3,-5,-4,3,2,1,3,4,3,5,3,-6,-2,-4,3,-5,4,3,3,2	bundled-knot-table
braid:66fb7994a4625fdaef87b7d110da411999a4db3b2789b649243b11159437bd0c	2	7	-1,-2,-3,-4,-3,5,4,-6,-3,5,2,1,-3,2,4,4,-3,4,-5,-4,6,-3,-5,4,-3,-3,-2,-3	bundled-knot-table
braid:68d7a9509fb43c2650a1b65df04335a979836741607073a7a5a8a59ac81b3dfe	2	7	-1,2,-3,4,-5,4,-6,3,-5,4,-3,2,-3,2,-4,3,5,2,-4,6,1,-3,5,-2,-3,-4,-3,2	bundled-knot-table
braid:69242d96ce50d7ce5ffe1958ebf29be1448dffbac5af11c22e4a0e5b87732e11	2	7	-1,-2,3,-4,3,4,-5,4,6,-3,2,1,-3,4,5,4,3,2,4,-3,-5,4,-6,5,4,3,-2,4	bundled-knot-table
braid:6a137f2c40a78aea9a647ea6d9459f4dda38fdccc74f105b3203d141a60299b9	2	7	-1,-2,3,4,-5,-4,3,2,1,3,4,3,5,3,-6,4,4,3,-5,4,3,-2,3,-4,3,5,2,6	bundled-knot-table
braid:6a16d93b17621c2207cb1e63bb44aab2fda2daa3d6c53de5b06621923f1abf3f	2	7	-1,2,-3,4,-3,-5,4,-6,3,-5,4,-3,2,-3,2,-4,3,5,2,-4,6,1,-3,5,2,-4,3,2	bundled-knot-table
braid:6a5382a60e9cb7c3d87dda47803265f7e1bd2f1fc49cba9f5a38d23cf87db9d3	2	7	-1,-2,3,-4,-5,4,6,3,5,-4,3,3,3,2,1,3,4,3,-5,3,-6,-2,3,-4,3,5,2,-4	bundled-knot-table
braid:6a8d4cab439fe37f7aeeffd60fd05903db00c2c78aa1c76346ee47e0b25ef8b6	2	7	-1,-2,-3,-4,-3,5,2,4,1,4,3,3,3,4,-3,-5,4,-6,-5,4,-3,-2,-3,-4,-3,5,2,6	bundled-knot-table
braid:6ad9ef70ff3484fc197ad992c9b8287af4d84a1ad944564d50f51e7c51a54970	2	7	-1,-2,-3,-4,-3,-5,4,3,2,1,3,3,-4,-3,5,-2,-6,-3,5,4,-3,2,-3,4,-5,4,6,-3	bundled-knot-table
braid:6b60e04581a47ba38629218efaa887b4e95f47317aaaac2b651a7810dc7001b7	2	7	-1,-2,3,-2,-4,3,5,-4,6,-3,5,-2,-4,1,3,-2,3,4,-3,-5,4,-6,3,-5,3,4,3,2	bundled-knot-table
braid:6bae8a3861f46d897f3c34b69e1c0c3156f8c3fb6c00f0247ee18961c1c79979	2	7	-1,2,3,4,3,-2,1,3,-4,5,-4,3,3,2,-4,-4,-3,-4,-5,-6,5,-4,3,-2,3,-4,-5,6	bundled-knot-table
braid:6cbb5652363725948f2c29d31d33b781f90249c2d2e0c3326d5017ac024448e7	2	7	-1,2,-3,4,-3,5,-3,6,-2,4,1,4,-3,-5,2,-3,4,-3,-2,-3,-4,-3,5,4,-6,-5,-4,-3	bundled-knot-table
braid:6cc741f624286d8164558bcdb3e0ac9c10965d7e1486e77cc01a56c398cbf08b	2	7	-1,-2,3,4,3,5,3,4,3,3,-2,1,3,-2,-4,3,-5,-4,-6,3,-5,-4,3,2,3,4,5,6	bundled-knot-table
braid:6dd8e3a04af51b3be788438222b0e653856c7e3e3c9ccb0f4373870bb866f37b	2	7	-1,-2,3,4,3,5,3,-6,5,-4,3,2,1,3,2,-3,-4,-5,-4,6,3,-2,3,-4,3,-5,-4,3	bundled-knot-table
braid:6e19080cc18a7b99045f5550186c0862a83efe4e1456688928a9f1363097ebcf	2	7	-1,2,-3,4,5,4,3,-2,1,-3,4,-3,2,4,-3,-5,4,6,-3,4,5,4,-3,-2,-3,-4,-5,-6	bundled-knot-table
braid:6e7e957dc89a71402396e032b2ecd5585204edb64e6408fbdfc6f3c54c806d9f	2	7	-1,-2,3,-4,-5,4,6,3,5,-4,3,2,1,3,4,3,-5,3,-6,-2,3,-4,3,5,2,3,3,-4	bundled-knot-table
braid:6ea194e43fa052280aae9421dcb48292b1476a92aee9ff598781eacccc90d174	2	7	-1,-2,-3,4,-3,4,-5,4,6,-3,2,1,-3,4,5,4,3,2,4,-3,-5,4,-6,5,4,3,-2,4	bundled-knot-table
braid:6ea1ec9afddab0ce1ea07b3a886dde3429b8f7aa02d380a9c1b38464a08980e9	2	7	-1,2,-3,2,-4,3,5,-4,6,3,5,2,-4,1,-3,-2,-3,4,3,-5,4,-6,3,-5,3,4,-3,2	bundled-knot-table
braid:6ead5324c6c4231e713b628b9bcc7fa864a9a7e31c8574105b7900120e96da5e	2	7	-1,-2,-3,4,-3,5,4,-6,-3,-5,4,-3,2,4,1,-3,4,5,4,6,3,-2,-3,4,-5,-4,-3,2	bundled-knot-table
braid:6ef29827a7f40c990f3390d48168179777ef6beb3fd63486e496586e5a4d6e28	2	7	-1,2,3,3,-4,3,5,-2,1,3,-4,3,-2,3,3,4,3,-5,4,-6,3,5,2,-4,3,-4,-5,6	bundled-knot-table
braid:7076da9bc384c18414c68b31fcec5615b4c0b840aa5fd63905a8e9e38af7807c	2	7	-1,2,3,-4,5,-4,-3,-2,1,-3,-4,-3,-5,-2,4,6,-3,4,-5,-4,-3,2,-3,4,-3,5,4,-6	bundled-knot-table
braid:718857baad74516ad3e2f91b93426ed3de7536b608198155a0484bcbd9d713df	2	7	-1,-2,3,-4,3,5,2,-6,1,3,3,-4,3,-5,-4,3,-2,3,4,3,5,3,6,-4,-5,4,3,2	bundled-knot-table
braid:71c7f0f0cbdaf25320efb68849517a522850a83d643db1cc7eff6dca705cb658	2	7	-1,-2,-3,-4,-3,-5,4,3,2,1,3,3,-4,-3,5,2,-6,-3,4,-3,5,4,-3,-2,-3,4,-5,6	bundled-knot-table
braid:71ced1541221b767627c231548ec95f60af715ed579f68150593eac2c49dfafc	2	7	-1,-2,3,-4,3,5,2,-4,-6,1,-4,3,-5,2,4,3,4,4,5,4,6,-3,-2,4,3,-5,4,3	bundled-knot-table
braid:731e7ddb4f1196124894e28758c5a71c328977b19cbd9d0f715a3d4a135af38c	2	7	-1,2,3,-4,-4,-4,3,-4,3,-5,-4,3,-2,1,3,4,5,-6,-5,4,3,-2,3,-4,3,5,2,6	bundled-knot-table
braid:7358b72b28063cd9a50d229ec4396d74ac96b26d8fb835d64eb04fa822600847	2	7	-1,-2,3,3,4,4,3,-5,4,6,3,5,-4,3,2,1,3,-2,3,4,3,-5,2,-4,-6,3,5,4	bundled-knot-table
braid:73d5448c92a7e5a99d645355516a1354cc48827a9003f33ec406fa8a9f14f0f0	2	7	-1,2,3,-4,3,5,-4,3,-2,1,3,3,-2,-4,3,-5,4,-6,3,-5,4,3,2,3,-4,3,5,6	bundled-knot-table
braid:73d60e6f27ba3ac2b62a14aac5638ac828729da31639c6e5974ad0aa72e77dce	2	7	-1,2,-3,4,-3,5,-3,-2,-4,1,3,2,-4,-3,-5,-4,6,-5,4,-3,-2,-3,-4,-3,5,-3,-6,-3	bundled-knot-table
braid:7410d3e78004735b647f1035c77d13f318d6293061b3fa3f4c199c5121c3902f	2	7	-1,2,3,-4,-5,-4,-3,-2,-4,1,-3,-3,-4,3,5,-4,6,-5,4,3,-2,3,-4,3,5,2,-4,-6	bundled-knot-table
braid:74193f73e92f71cac61a51504fa6f8c089b089ea1bf9dc2bf770b91061dec93d	2	7	-1,2,3,4,5,4,-3,-2,4,1,-3,4,-5,4,6,-5,4,-3,2,4,-3,4,5,4,-6,3,-2,4	bundled-knot-table
braid:749972d45da7c49551245c377dad904dddc2d7cff9dcba3acb99d139964f95af	2	7	-1,2,-3,4,-3,-5,-3,2,4,1,3,-2,3,-4,-3,5,-4,-6,-3,-5,4,3,2,3,3,-4,5,6	bundled-knot-table
braid:758d0c36ad635346f81d1b47abfd2458413ae467d926000dd3edd238af3125a0	2	7	-1,2,3,4,3,-2,1,3,3,3,-4,5,-6,-5,4,3,-2,3,3,3,-4,5,-4,6,3,2,-4,-5	bundled-knot-table
braid:75961850af3a5fa9301bd1715ce7f57818e1ae17acb3951161a16f15e3401b8c	2	7	-1,-2,-3,-4,-3,5,-6,5,4,-3,2,4,1,-3,-3,2,4,-3,-5,4,6,-3,-2,-3,-4,-5,4,-3	bundled-knot-table
braid:76396372e9c7445ebe6f3b9a5dab9f152acd9e1cfcabfe618174af88f76986ac	2	7	-1,-2,-3,-4,-3,5,-6,5,4,4,4,-3,2,1,-3,4,4,-5,4,6,-3,-2,-3,-4,-5,4,-3,2	bundled-knot-table
braid:769c4e46540f8590ba4a2074d94c3151897e26b84a56e6152ef1d0a811b0d484	2	7	-1,-2,-3,4,-5,-6,5,4,-3,2,1,-3,4,4,-5,4,6,3,2,4,4,-3,4,5,4,3,-2,4	bundled-knot-table
braid:76ab295588bde5f81c98b3884f789c9a2a20c77b628dec35350d3654bd2ce21d	2	7	-1,-2,3,4,3,-5,4,-6,-5,4,3,3,-2,1,3,-4,3,5,-2,6,3,-4,3,5,-4,3,2,3	bundled-knot-table
braid:772fe668ce8376ed4277808fc6039328578ad1a44c31f6be2fb7e18c44e8a257	2	7	-1,2,3,4,3,5,-4,6,3,-5,-2,1,3,4,3,2,3,-4,5,-4,-6,3,-2,-4,-5,-4,3,3	bundled-knot-table
braid:774d5cb8837e7037821d04d8408d1a5dc02f8f09472c18a95c022e12adaa430e	2	7	-1,-2,3,4,3,5,2,-6,1,3,-4,3,5,-4,3,2,-4,3,-4,-5,-4,6,-3,-2,-4,-5,-4,3	bundled-knot-table
braid:774f40e50cc072f7331ceb5a151cc3149f0b722093498b23587a16276b6b211e	2	7	-1,-2,3,4,3,5,3,6,-4,3,-5,-4,3,2,1,3,-2,3,4,3,5,2,-4,-6,3,-5,-4,3	bundled-knot-table
braid:7766fe39ee379d5d002cb5168128ac62fd5c07c80b91f929daa093c7edcbc7d4	2	7	-1,2,3,-4,3,5,-4,6,3,-5,-2,1,3,-4,3,-2,3,4,3,5,2,-4,-6,3,-5,4,3,3	bundled-knot-table
braid:78ebc72a289cb897993c11a3e99b77a1f75883d9031d35840762cef6f3b68e1a	2	7	-1,-2,-3,4,-3,-5,4,3,2,1,3,3,-4,-3,5,-2,-6,-3,4,-5,-4,-3,2,-3,4,-3,5,6	bundled-knot-table
braid:7a387e649f72447590006800427f96cbc1b2af0177671b10316a9d1fb71fc34d	2	7	-1,2,-3,4,-3,-2,1,-3,-4,-3,-5,-6,5,4,3,2,3,4,4,-5,4,6,3,-2,3,-4,-3,5	bundled-knot-table
braid:7abcf2c0d00af9bee3f038fc9d9bfa635a0c75b9757782b6bf2874a229814a9b	2	7	-1,-2,3,-4,3,-5,4,3,2,1,3,-2,-4,3,5,-6,-5,4,3,2,3,-4,3,5,-4,6,-4,-4	bundled-knot-table
braid:7c3a48b8ea1bd9e93de350abde431ba3fdbacc110dde38580ee7286b1561a84b	2	7	-1,2,3,-4,3,-4,3,-5,-4,3,-2,1,3,4,5,-6,-5,4,3,-2,3,3,3,-4,3,5,2,6	bundled-knot-table
braid:7c8d6dcfc044daebcd4f0fd2e3167a0413c26e2fe3c2c18e809063fba6a370a4	2	7	-1,-2,-3,4,-3,2,1,-3,-2,-3,-4,-3,-5,-3,-6,4,-3,5,2,4,4,-3,4,-3,-5,-4,6,5	bundled-knot-table
braid:7cb0bac76493ab799edb22ef93068bdb06153f4d39db822ee480f5e240af8cae	2	7	-1,-2,3,4,3,5,2,-6,1,3,2,-4,3,-4,5,-4,-3,-2,-4,-5,-4,6,3,-4,3,-5,-4,3	bundled-knot-table
braid:7db0e4a9e014cce9ea61e0611a20ce72a80a0cd4c47fd46c8f4d94e6114ffb83	2	7	-1,2,-3,4,-5,4,6,3,-2,1,-3,-2,3,-4,3,-4,-5,4,3,3,2,3,-4,-3,5,-6,5,4	bundled-knot-table
braid:7de40535013521b1fae9d408b900ad469cc7a351d6f1e90dffc486a241f3cc83	2	7	-1,-2,-3,-4,-3,5,4,-6,-3,5,-3,-3,2,1,-3,2,4,4,-3,4,-5,-4,6,-3,-5,-2,4,-3	bundled-knot-table
braid:7e479b7d7349d070246598c60fe3ba53be4341fa8511ddff9a0bf9489623efdf	2	7	-1,2,-3,-3,4,-3,-5,2,4,1,-3,-2,-3,-4,-3,5,-4,-6,-3,-5,4,3,2,3,3,-4,5,6	bundled-knot-table
braid:7ec593bd7193377990d9b0ed2703e8be3f33f7f8f9ec8b9b971174dfbf2a4651	2	7	-1,-2,3,3,4,4,-5,-4,6,3,5,4,3,3,2,1,3,-2,-4,3,-5,4,-6,3,5,2,3,4	bundled-knot-table
braid:8118ca8ee0d7e40dc7c3f8eacd2572e34ea5c2158dbed9d5a633a75000e5314d	2	7	-1,2,3,4,3,5,-4,3,-2,1,3,3,-4,3,-5,-2,-4,-6,3,-5,4,3,2,3,-4,3,5,6	bundled-knot-table
braid:8133cf4e54f027fb7e5080a7c6f0af3dd65d41bb249b67ea8907cd71900e84f0	2	7	-1,-2,3,-4,3,5,2,-4,-6,1,-4,3,-5,3,2,-4,-3,-4,5,-4,6,3,-2,3,-4,-5,4,3	bundled-knot-table
braid:81cb08dbb86e9bfee067abebf9d332679ca83647468b5a90e760889602f6ba80	2	7	-1,-2,3,4,3,2,1,3,-2,3,-4,5,-4,-6,-3,4,-5,4,3,3,2,3,-4,-3,5,-4,6,-5	bundled-knot-table
braid:81d5fe788951c492b03c290252c049fae37edd6f55aef50b4ed452b1bc08cf36	2	7	-1,-2,3,-4,3,-4,-5,4,3,3,2,1,3,-4,3,5,2,-6,5,-4,-3,-4,-5,-4,6,3,-2,3	bundled-knot-table
braid:81ee55ecafc38a4797fdc0052c4cb8afdcfa77de48556cdc8e90d85ade0e5010	2	7	-1,-2,3,4,3,5,-4,3,2,1,3,-2,3,4,3,-5,-4,-6,3,5,4,4,3,2,3,4,-5,6	bundled-knot-table
braid:8232c493e9ca59a81373932781d58aa88caed73aaf56dc70ec42b16121bf1c18	2	7	-1,-2,3,-4,-4,-5,4,3,3,2,1,3,-4,3,5,2,-4,-6,-3,-4,5,-4,3,-2,3,-4,-5,6	bundled-knot-table
braid:823c588667257ec2c10c3f79e0ca9a7259e97934e312bc763f5a959c3f84dbf0	2	7	-1,2,-3,4,-3,5,-2,4,1,-3,2,4,-3,-3,4,-5,-4,6,-3,-5,4,-3,-2,-3,-4,-3,5,-6	bundled-knot-table
braid:8279dc2c0f9a8a95a8078eaf47ba8b607714b0a3632346f6c7263b2bf6dfe6cf	2	7	-1,2,-3,4,-5,4,-6,-3,5,-3,-2,4,1,4,-3,2,4,-3,-5,-3,6,-4,-3,5,-2,-3,-4,-3	bundled-knot-table
braid:82adb0a4254164ee276cdf0de86df7cf3c7c3bcea571277fc70b7ebf6a0e7c41	2	7	-1,-2,3,-4,-5,4,3,2,1,3,-4,3,5,-4,-6,-5,-4,3,3,2,-4,3,-4,5,-4,6,-3,-2	bundled-knot-table
braid:82d6d467cd210a42cbbd47413796ac92f69375e4c3fd51dd1f51cb5178631dea	2	7	-1,2,3,4,3,5,3,2,-4,1,3,3,2,3,4,3,-5,-4,-6,3,-5,-4,3,-2,3,4,5,6	bundled-knot-table
braid:83c7353ce74d3bae28d2432f63070d3ef4e0b03428fd59f6ccd1ad2fe4e0fa92	2	7	-1,-2,3,3,-4,3,-5,4,-6,-5,4,3,3,2,1,3,-4,3,5,-2,6,3,-4,3,5,2,-4,3	bundled-knot-table
braid:83f29f02e0a6849bc910c4b1d73ceab30bf892dc23f4014d8483807feecd05e6	2	7	-1,2,3,-4,-5,-4,6,-3,-2,1,3,2,-4,-3,4,-3,-4,-5,-4,3,-2,3,4,3,5,-6,5,-4	bundled-knot-table
braid:85e587d52caccef579c9117bcddb39b2e8e96d5ce440aec8e0161bb831288856	2	7	-1,-2,3,4,3,5,-4,6,3,5,2,-4,1,3,-2,-3,4,-3,-4,-5,4,-6,3,-5,3,2,-4,3	bundled-knot-table
braid:8601aed414cbcaec29e30de5d15cd0d51ecbebfe79026914cff5a33bea84a06a	2	7	-1,2,-3,4,-3,-5,2,4,1,-3,-2,-3,-4,-3,5,-4,-6,-5,4,3,2,3,3,-4,-3,5,-3,6	bundled-knot-table
braid:86ec4b071b1b8e4f8185f391836a87be4c4a48254d98795d3619c6446c44bba1	2	7	-1,2,3,-4,3,-5,-4,-3,-2,1,-3,4,3,5,3,6,-4,3,-5,-4,3,-2,3,4,3,5,2,-6	bundled-knot-table
braid:86f8675188b5de12cec88e0e239fd1d1c06c07243240428a6f70f2f85c12f125	2	7	-1,-2,3,-2,4,1,3,5,4,6,3,5,3,-4,3,3,2,3,4,3,-5,-4,-6,3,-5,-4,3,-2	bundled-knot-table
braid:870b5f064cb13cd66529dc9360d7ed2e650d0015c87ddd49a9167a3f50b5df0d	2	7	-1,-2,3,4,3,3,2,1,3,-4,3,5,2,-6,5,-4,-3,-4,-4,-4,-5,-4,6,3,-2,3,-4,-5	bundled-knot-table
braid:87238fb5e55db47042f9a63b939681e8127a168ff8f7d5744580cdb2de57e629	2	7	-1,-2,-3,-3,4,4,-5,-4,6,3,5,4,3,3,2,1,3,-2,-4,3,-5,4,-6,3,5,2,3,4	bundled-knot-table
braid:87877585163e77bcdc349e7f9ce86a1dc61d4ebca096fedb4706f0417fd650e3	2	7	-1,2,-3,2,4,1,-3,-5,4,-3,2,-3,2,-4,-3,5,-4,6,3,5,2,4,-3,2,-3,-4,-5,-6	bundled-knot-table
braid:880739c056d94552b4b2fa324379564dbfa6799ea71cf07eeafe296a1777367a	2	7	-1,2,3,4,3,-2,1,3,-4,5,-6,-5,4,3,-2,3,-4,5,-4,6,3,3,-4,-4,3,2,-4,-5	bundled-knot-table
braid:8840ab5e47ed99eceb5fac519a84dea29a4411574fdc61d90af22350efc53df6	2	7	-1,-2,3,-4,5,-6,-5,4,3,3,2,1,3,-4,3,5,-4,6,3,-2,-4,3,-4,-4,-5,4,3,2	bundled-knot-table
braid:894dc7c58716ce66a86f33d48d89b0c836fe3218fc1642cf80f8f536d678dee7	2	7	-1,-2,3,-4,-3,5,-6,5,4,-3,2,4,1,-3,4,-3,4,-5,4,6,3,-2,3,-4,-5,4,3,2	bundled-knot-table
braid:89d2db9f8760de9593672712c8ca65a7b21fae62e39163f44cfc771d7d4790b2	2	7	-1,-2,3,3,3,4,3,5,2,1,3,2,-4,-3,-4,-5,-6,5,-4,3,-2,3,-4,3,-5,-4,6,3	bundled-knot-table
braid:8a45e4f91c61281ef0be376fe91d180c6d6d9dbde7b52730c6984c8e6a6098a6	2	7	-1,2,3,4,3,-2,1,3,-4,-5,4,-6,3,5,-2,4,-3,-3,4,4,3,-5,-4,6,3,5,3,2	bundled-knot-table
braid:8bec6e808755beaffc0326eec914f21d8b0a03e1a2a1b75bd7c5fc9e8868b030	2	7	-1,2,3,4,3,-2,1,3,-4,5,-4,-4,-4,3,-4,3,-5,-6,-5,-4,3,-2,3,4,3,5,2,6	bundled-knot-table
braid:8e5ab251409f9e7194af5d429655312a2588e84f3bf813ad24f48bed30f0327a	2	7	-1,2,3,-4,3,-4,3,-5,-4,-6,3,-5,-2,1,3,-4,3,-2,3,4,3,5,2,6,3,4,3,5	bundled-knot-table
braid:8e6a9c9fc0a670c70cd146be53e22150d855009dfe091d0a804790ef56d2d3f5	2	7	-1,2,-3,4,-3,-5,2,-4,1,3,2,3,3,4,-3,5,-4,6,-3,-5,4,-3,-2,-3,-4,-3,5,-6	bundled-knot-table
braid:8fa2e38f2c370805c6a6748e349aef55e39eb698460fe6a25924102035d82ffc	2	7	-1,2,3,-4,3,-5,-4,3,-2,1,3,4,3,5,3,6,-4,3,-5,-4,3,-2,3,4,3,5,2,-6	bundled-knot-table
braid:902a7877676194cbbf7e389643a219d659e47be23e18a7c545fba9ddb5e613d3	2	7	-1,2,-3,4,4,5,4,6,3,-5,-2,-4,1,-3,2,-3,4,-3,5,-3,-6,-2,4,-3,-5,-3,-3,4	bundled-knot-table
braid:9039e208c9a5ba38309d7b92143c9225604b15b310e8e65595c4acb4ef09306c	2	7	-1,2,3,4,3,5,3,-2,-4,1,3,-4,3,-5,-6,-5,-4,3,-2,3,4,3,5,2,6,3,-4,3	bundled-knot-table
braid:90a266d88dd7d3ee8e0fdfff21895605928f809662068b66981f456997aca90d	2	7	-1,-2,3,-4,3,-5,4,3,3,2,1,3,-2,-4,-3,5,-4,-6,-5,-4,3,2,-4,3,5,-4,6,3	bundled-knot-table
braid:9283e16415d7c3da0bbd4fe93393cc34abb073841b9d83404785bf4fa9e062c4	2	7	-1,-2,3,-4,3,-5,4,3,3,3,2,1,3,-2,-4,3,5,-6,-5,4,3,2,3,-4,3,5,-4,6	bundled-knot-table
braid:928c1c9791cda2aba8ad03fd2b67b9e8256879f1ac04629cda2fa7daf4f25098	2	7	-1,-2,3,-4,3,-5,-4,3,2,1,3,-2,3,4,3,5,-4,-6,-5,4,3,3,2,3,-4,3,5,6	bundled-knot-table
braid:92df19208b540d7e838f7e0ec71397e23a9924346f321d6cc7767f99c817657e	2	7	-1,-2,-3,-4,-3,5,-6,5,4,-3,2,4,1,4,-3,4,4,-5,4,6,-3,-2,-3,-4,-5,4,-3,2	bundled-knot-table
braid:92e330cdd18be4aaee7db73ab45f59ce82c233659dff41aa55c303700d6fc118	2	7	-1,2,3,4,3,5,3,-2,-4,1,3,-4,3,-5,-4,6,3,5,-4,3,-2,3,4,3,-5,2,-6,3	bundled-knot-table
braid:9344d4a970f97ae26b1caeccd54afcda39d1093d89b7160cf90b3c246cf64c76	2	7	-1,2,-3,4,-3,-5,4,-6,-5,4,-3,2,-3,2,-4,-3,5,2,6,1,-3,-4,-3,5,2,-4,3,2	bundled-knot-table
braid:938648494c07b40e8345453203420acdd0d39313b5e86468d042803eb2ea37ec	2	7	-1,-2,3,4,3,-2,1,3,-2,3,-4,3,-5,4,-6,-3,-5,4,3,3,2,3,-4,-3,5,-4,6,5	bundled-knot-table
braid:939a1b46d48f65102c586c9f7a2dd9e7a56bfd96872f89ae162b33c50b9c409e	2	7	-1,2,3,-4,5,-4,-3,-2,1,3,-4,3,-2,-4,-5,-4,6,-3,-5,4,-3,2,-3,-4,-3,5,-4,-6	bundled-knot-table
braid:94c0d83a04928f6f6a5728b4c52363660da8b09015dcf19a532304a8aee17d8c	2	7	-1,-2,3,4,3,-5,2,4,-6,-3,-5,2,-4,1,3,-2,3,4,-3,5,-4,6,3,5,-4,3,2,3	bundled-knot-table
braid:96cc40d9239f21a68388e82812ea5a638cd3242fbcdca23149c85738b7d37a94	2	7	-1,-2,3,-4,-5,4,3,3,2,1,3,-2,-4,-3,5,-4,-6,-5,-4,3,2,-4,3,-4,3,-4,5,6	bundled-knot-table
braid:97d784e83e23e7f00cc670ca3842aa91b87637f019774165e1412ded84af5e40	2	7	-1,2,-3,2,-4,-3,5,-4,6,-3,-5,2,1,-3,4,3,-2,3,-4,-3,5,4,-6,-3,-5,4,-3,2	bundled-knot-table
braid:9813ff3fb248878f5739063cfa3cdf6fbb11e702029f77b64aa5c6870e282547	2	7	-1,-2,3,-2,-4,3,5,-4,6,3,5,-2,-4,1,3,-2,3,4,3,-5,4,-6,3,-5,3,4,3,2	bundled-knot-table
braid:9888204099d89d20c27e665e4011110b51723fd047b93ecfba86fe8e7e37d4dd	2	7	-1,2,3,4,5,4,4,-3,-2,4,1,-5,4,6,-3,4,-3,-5,4,-3,-2,-3,-4,-3,5,2,4,-6	bundled-knot-table
braid:98b3dd57e4191ee2f50da5613471807103bc6302179e0d0660449ee54f309871	2	7	-1,-2,-3,-4,-3,2,1,-3,4,-5,4,-6,-3,5,-3,-2,4,4,-3,-3,-3,4,-5,-4,6,-3,5,2	bundled-knot-table
braid:995d5aa06d7fc7e2e18210ac45334aaf1af281543d87d1ba02fe07739828de59	2	7	-1,-2,3,-4,3,-5,3,3,4,3,2,1,3,-2,-4,3,5,-6,-5,4,3,2,3,-4,3,5,-4,6	bundled-knot-table
braid:9b2f1aa52da6402187da77b9c4e9b8f3e1d2580e3e1cfa4505b1195c9ab89c18	2	7	-1,2,-3,4,4,-5,4,6,-3,-2,1,-3,-4,-3,-5,4,-3,-2,-3,-4,5,-6,5,4,4,4,-3,2	bundled-knot-table
braid:9b308bf94dc4cf07edc7e9d45b1b77bc954c93a0ffc4cf14ea463c1cd950b6f5	2	7	-1,-2,-3,-4,-3,5,4,-6,-3,5,2,1,-3,2,4,4,-3,4,-3,-5,-3,6,-4,-3,-5,-2,4,-3	bundled-knot-table
braid:9b76af7af4f2e5c2546c094827f552136890ec431ef937b0a12d340676f4130e	2	7	-1,-2,3,4,-5,4,3,3,2,1,3,-4,3,5,-2,6,3,-4,3,5,2,-4,3,-4,-4,-4,-5,-6	bundled-knot-table
braid:9b960cbf4afcf8d5d6b9c9c194e7617a69b46a3f5e381311455245d720ee055b	2	7	-1,2,-3,4,4,5,4,6,3,-5,-2,-4,1,-3,2,-3,4,-3,5,-3,-6,-3,-3,-2,4,-3,-5,4	bundled-knot-table
braid:9be1cbbfb807f5b1ea0f4967fca643c8a61b3811ffc0c16dba9c984acb8edb65	2	7	-1,2,-3,-4,-3,-5,-3,4,-3,-2,1,-3,-4,5,-6,5,-4,3,2,-4,-3,-5,4,6,-3,-2,-3,-3	bundled-knot-table
braid:9c30e577898642782e035640499b9144dd2c25bd2084a4aa7d3257df672a0b68	2	7	-1,-2,3,-4,-3,5,-4,-6,-3,5,-4,3,2,-4,1,3,2,-4,-4,-3,-5,4,6,-3,-5,-2,4,3	bundled-knot-table
braid:9cc3aaefdc30b7e19820dc820ed2e567090d39eb73f89042fd79badb0efb6f0f	2	7	-1,2,3,-4,3,-5,-4,-3,-2,1,-3,4,3,5,-4,6,3,-4,-5,-4,3,-2,3,4,3,5,2,-6	bundled-knot-table
